CustomerID,Amount,DeviceBrand,DeviceModel,Fraud,FraudType
4504,4995.05,Apple,iPhone 14 Pro Max,0,Non-Fraud
5037,1248.03,Laptop,Asus ROG,0,Non-Fraud
1458,1771.21,Apple,iPhone 13 Pro,1,"Counterfeit
Skimming ATM"
9598,4360.12,Apple,iPhone 12,0,Non-Fraud
5813,3093.39,Samsung,Galaxy S23,1,"Fraud Onboarding 
Bot Registerasi"
8879,4144.18,Laptop,Lenovo ThinkPad,1,"Fraud E-Commerce
Pembayaran Ditunda"
3075,4367.56,Laptop,Acer Aspire,0,Non-Fraud
4338,1532.87,Custom PC,Windows 10 Office PC,1,"Counterfeit
Skimming ATM"
1538,4443.04,Apple,MacBook Pro M3,1,"Fraud E-Commerce
Pembayaran Ditunda"
2522,1812.46,Xiaomi,Pad 6,1,"Fraud E-Commerce
Diskon Palsu"
3120,191.94,Apple,iPad Pro 12.9,1,"Fraud Onboarding 
Bot Registerasi"
7574,544.11,Laptop,HP Pavilion,0,Non-Fraud
3940,3381.96,Google,Pixel 7,0,Non-Fraud
9171,4117.46,Infinix,Zero Ultra,1,"Fraud Onboarding 
Data Duplikat"
7030,3282.34,Laptop,MSI Stealth,1,"Fraud Onboarding 
Identitas Palsu"
5423,1329.4,Laptop,MSI Stealth,0,Non-Fraud
6002,4661.57,Laptop,HP Pavilion,1,"Fraud E-Commerce
Diskon Palsu"
7703,1448.18,Google,Pixel 7,0,Non-Fraud
2598,3350.49,Apple,iPhone SE,0,Non-Fraud
8551,1072.1,Custom PC,Windows 11 Gaming Rig,0,Non-Fraud
3649,1811.98,Realme,GT Neo 5,0,Non-Fraud
7755,3696.68,Custom PC,Windows 11 Gaming Rig,0,Non-Fraud
6776,1050.81,Xiaomi,Redmi Note 12,0,Non-Fraud
6573,1396.62,Infinix,Zero Ultra,0,Non-Fraud
7886,4755.04,Oppo,A78,0,Non-Fraud
2303,2804.26,Infinix,Hot 30,0,Non-Fraud
7409,1161.1,Laptop,HP Pavilion,1,"Fraud Onboarding 
Dokumen Curian"
6343,4597.98,Huawei,MatePad Pro,0,Non-Fraud
6934,3313.99,Google,Pixel 7,1,"Counterfeit
Kartu Kloning"
3377,1413.32,Vivo,Y36,0,Non-Fraud
5941,4902.82,Xiaomi,Poco X5,0,Non-Fraud
1766,4065.63,Samsung,Galaxy Tab S9,1,"Counterfeit
Skimming ATM"
8726,1574.07,Oppo,Find X5 Pro,1,"Counterfeit
Cetak Kartu Palsu"
9036,501.34,Samsung,Galaxy Tab S9,1,"Counterfeit
Skimming ATM"
5809,4032.77,Google,Pixel 7,0,Non-Fraud
3020,3999.27,Realme,GT Neo 5,0,Non-Fraud
2692,1519.09,Xiaomi,Mi 11 Ultra,1,"Fraud Onboarding 
Bot Registerasi"
4651,784.92,Apple,iPad Air,0,Non-Fraud
4542,3988.72,Apple,iPhone 12,0,Non-Fraud
8276,747.98,Huawei,P50 Pro,1,"Fraud Onboarding 
Dokumen Curian"
6446,2369.91,Apple,iPhone 13 Pro,0,Non-Fraud
2140,1075.48,Laptop,Lenovo ThinkPad,0,Non-Fraud
3941,645.29,Vivo,V27 Pro,1,"Fraud Onboarding 
Alamat Palsu"
2177,2428.99,Xiaomi,Poco X5,1,"CNP (Card Not Present)
Bot Transaksi"
5028,2710.88,Laptop,MSI Stealth,1,"Fraud E-Commerce
Refund Fraud"
1841,4789.83,Laptop,Asus ROG,1,"Fraud Onboarding 
Alamat Palsu"
4387,2098.18,Custom PC,Windows 11 Gaming Rig,1,"CNP (Card Not Present)
Transaksi Berulang"
7843,1146.15,Realme,GT Neo 5,1,"CNP (Card Not Present)
IP Asing "
8402,2380.73,Samsung,Galaxy Tab S9,0,Non-Fraud
1883,4271.6,Oppo,Find X5 Pro,1,"Counterfeit
Modifikasi Chip"
7221,255.52,Custom PC,Windows 10 Office PC,1,"Counterfeit
Cetak Kartu Palsu"
3994,2464.11,Realme,GT Neo 5,1,"Counterfeit
Penjualan Kartu Palsu"
5995,219.27,Infinix,Hot 30,0,Non-Fraud
6029,1942.66,Xiaomi,Redmi 13C,0,Non-Fraud
4770,3920.25,Apple,iPad Pro 12.9,0,Non-Fraud
1447,2427.4,Laptop,Lenovo ThinkPad,1,"Fraud E-Commerce
Pembayaran Ditunda"
3807,4918.47,Apple,iPhone 14 Pro Max,0,Non-Fraud
3640,2193.48,Vivo,X90,1,"Fraud Onboarding 
Alamat Palsu"
3363,1773.84,Samsung,Galaxy A54,0,Non-Fraud
3561,1401.06,Samsung,Galaxy A54,1,"Fraud Onboarding 
Alamat Palsu"
1810,307.67,Xiaomi,Redmi 13C,1,"Fraud E-Commerce
Ulasan Palsu"
7190,2222.47,Infinix,Hot 30,0,Non-Fraud
9052,3761.79,Apple,MacBook Air M2,0,Non-Fraud
2140,163.49,Apple,iPhone 14 Pro Max,1,"Fraud Onboarding 
Dokumen Curian"
1615,1196.74,Xiaomi,Poco X5,0,Non-Fraud
3202,2225.49,Apple,iPhone 14 Pro Max,1,"Counterfeit
Cetak Kartu Palsu"
8737,4069.76,Vivo,X90,0,Non-Fraud
4985,388.66,Laptop,Acer Aspire,1,"Fraud E-Commerce
Pembayaran Ditunda"
4144,1484.73,Laptop,Acer Aspire,1,"Fraud Onboarding 
Alamat Palsu"
5133,4197.5,Xiaomi,Pad 6,1,"CNP (Card Not Present)
Fake Account"
3527,1981.31,Custom PC,Windows 10 Office PC,1,"Fraud Onboarding 
Data Duplikat"
4901,988.33,Custom PC,Windows 10 Office PC,0,Non-Fraud
7692,4222.73,Xiaomi,Pad 6,0,Non-Fraud
4144,1402.15,Oppo,Find X5 Pro,1,"Fraud E-Commerce
Refund Fraud"
5334,1573.83,Xiaomi,Pad 6,0,Non-Fraud
2852,4033.21,Infinix,Hot 30,0,Non-Fraud
1007,4811.98,Samsung,Galaxy Z Fold 5,0,Non-Fraud
9203,113.13,Xiaomi,Poco X5,0,Non-Fraud
3652,2942.79,Laptop,Acer Aspire,1,"CNP (Card Not Present)
Phising Data"
4227,4696.27,Apple,iPad Pro 12.9,0,Non-Fraud
3727,1661.35,Xiaomi,Mi 11 Ultra,0,Non-Fraud
9175,922.86,Xiaomi,Pad 6,0,Non-Fraud
6881,4211.5,Huawei,P50 Pro,0,Non-Fraud
6798,430.37,Vivo,Y36,0,Non-Fraud
9483,4565.77,Google,Pixel 6a,1,"Counterfeit
Skimming ATM"
9366,1752.73,Samsung,Galaxy Z Fold 5,1,"Fraud Onboarding 
Alamat Palsu"
5585,3731.06,Apple,MacBook Pro M3,1,"Fraud E-Commerce
Ulasan Palsu"
1420,1201.62,Oppo,A78,0,Non-Fraud
7248,1000.12,Google,Pixel 6a,1,"Fraud Onboarding 
Alamat Palsu"
3754,3663.99,Samsung,Galaxy Note 20,0,Non-Fraud
5596,3694.97,Custom PC,Windows 11 Gaming Rig,0,Non-Fraud
7472,4252.22,Laptop,HP Pavilion,0,Non-Fraud
5797,1473.79,Oppo,A78,0,Non-Fraud
5885,3652.0,Oppo,A78,0,Non-Fraud
9298,3002.24,Custom PC,Windows 11 Gaming Rig,1,"CNP (Card Not Present)
Phising Data"
5359,3533.45,Samsung,Galaxy Tab S9,0,Non-Fraud
2091,322.02,Oppo,Reno 8,1,"CNP (Card Not Present)
IP Asing "
8642,932.28,Xiaomi,Mi 11 Ultra,1,"Fraud E-Commerce
Pesanan Palsu"
5961,2698.08,Samsung,Galaxy Z Fold 5,0,Non-Fraud
1402,2186.98,Samsung,Galaxy Tab S9,1,"Fraud Onboarding 
Alamat Palsu"
7598,1978.16,Custom PC,Windows 10 Office PC,0,Non-Fraud
4156,1838.54,Laptop,HP Pavilion,0,Non-Fraud
9160,283.08,Oppo,A78,0,Non-Fraud
3733,1187.9,Vivo,V27 Pro,0,Non-Fraud
6947,1771.53,Samsung,Galaxy Tab S9,1,"Fraud Onboarding 
Dokumen Curian"
6653,2845.82,Huawei,P50 Pro,1,"CNP (Card Not Present)
IP Asing "
5556,4383.02,Samsung,Galaxy A54,1,"Fraud E-Commerce
Refund Fraud"
5776,1387.42,Samsung,Galaxy S23,1,"Fraud Onboarding 
Bot Registerasi"
5976,3062.87,Oppo,Find X5 Pro,0,Non-Fraud
3181,1013.71,Apple,iPhone 12,1,"Counterfeit
Cetak Kartu Palsu"
8556,734.1,Samsung,Galaxy Tab S9,1,"Counterfeit
Modifikasi Chip"
8284,1557.78,Apple,iPad Air,1,"Fraud E-Commerce
Pembayaran Ditunda"
3010,1666.03,Google,Pixel 6a,1,"CNP (Card Not Present)
Fake Account"
2773,216.15,Apple,iPhone SE,1,"Fraud E-Commerce
Refund Fraud"
2191,879.97,Google,Pixel 6a,0,Non-Fraud
1307,407.43,Realme,C55,1,"Fraud Onboarding 
Alamat Palsu"
4089,803.92,Oppo,Find X5 Pro,1,"Counterfeit
Modifikasi Chip"
3307,4439.98,Apple,MacBook Pro M3,0,Non-Fraud
9357,1189.92,Xiaomi,Redmi Note 12,0,Non-Fraud
3760,4787.93,Realme,C55,1,"CNP (Card Not Present)
Fake Account"
2396,3855.22,Google,Pixel 7,1,"Counterfeit
Modifikasi Chip"
4684,264.77,Vivo,Y36,0,Non-Fraud
5451,4863.41,Huawei,P50 Pro,1,"CNP (Card Not Present)
Phising Data"
3050,4858.98,Google,Pixel 7,1,"Fraud E-Commerce
Pembayaran Ditunda"
9051,3588.22,Samsung,Galaxy Tab S9,1,"Counterfeit
Skimming ATM"
8171,2275.34,Laptop,Dell XPS,0,Non-Fraud
2168,2036.48,Laptop,Lenovo ThinkPad,0,Non-Fraud
3270,4884.58,Vivo,X90,0,Non-Fraud
7421,4565.28,Infinix,Zero Ultra,1,"Fraud E-Commerce
Pesanan Palsu"
1798,2424.25,Xiaomi,Mi 11 Ultra,0,Non-Fraud
1423,4508.17,Realme,GT Neo 5,0,Non-Fraud
7067,4591.25,Oppo,A78,1,"Counterfeit
Cetak Kartu Palsu"
8831,3360.49,Xiaomi,Pad 6,0,Non-Fraud
2318,1130.31,Huawei,Mate 40,0,Non-Fraud
4617,1896.46,Xiaomi,Poco X5,1,"Fraud Onboarding 
Alamat Palsu"
1435,1554.42,Apple,iPad Air,1,"CNP (Card Not Present)
Phising Data"
9907,2086.3,Laptop,Lenovo ThinkPad,0,Non-Fraud
2331,3200.45,Laptop,Asus ROG,0,Non-Fraud
5988,1032.82,Apple,iPhone 14 Pro Max,0,Non-Fraud
6721,4905.83,Laptop,Asus ROG,1,"Counterfeit
Kartu Kloning"
4143,2439.18,Laptop,Asus ROG,0,Non-Fraud
7769,314.14,Laptop,MSI Stealth,1,"CNP (Card Not Present)
Bot Transaksi"
4163,1686.3,Realme,GT Neo 5,0,Non-Fraud
1786,4114.98,Apple,iPhone 12,0,Non-Fraud
5201,4485.58,Laptop,Asus ROG,1,"CNP (Card Not Present)
Fake Account"
6063,2460.26,Oppo,Reno 8,0,Non-Fraud
3662,2355.95,Apple,MacBook Pro M3,0,Non-Fraud
4488,550.25,Laptop,MSI Stealth,1,"Counterfeit
Kartu Kloning"
6937,2718.56,Vivo,Y36,1,"Counterfeit
Skimming ATM"
4872,360.74,Realme,GT Neo 5,0,Non-Fraud
1073,3132.17,Infinix,Zero Ultra,0,Non-Fraud
5167,3984.97,Apple,iPhone SE,0,Non-Fraud
5037,4653.41,Vivo,X90,1,"Fraud Onboarding 
Data Duplikat"
9603,767.64,Huawei,P50 Pro,0,Non-Fraud
5429,3130.25,Apple,iPhone 13 Pro,0,Non-Fraud
6900,4473.97,Samsung,Galaxy Tab A8,1,"Fraud E-Commerce
Pembayaran Ditunda"
1070,4780.79,Apple,iPad Pro 12.9,1,"Fraud E-Commerce
Ulasan Palsu"
4781,4419.15,Laptop,Dell XPS,0,Non-Fraud
7669,3221.11,Laptop,Dell XPS,1,"Fraud E-Commerce
Pembayaran Ditunda"
8636,2797.05,Xiaomi,Redmi Note 12,1,"CNP (Card Not Present)
Fake Account"
8750,2967.41,Samsung,Galaxy A54,1,"Fraud E-Commerce
Refund Fraud"
4951,4279.39,Huawei,P50 Pro,0,Non-Fraud
1558,4374.52,Apple,iPad Air,0,Non-Fraud
9465,4058.77,Infinix,Zero Ultra,0,Non-Fraud
2752,4793.21,Laptop,MSI Stealth,1,"Counterfeit
Skimming ATM"
3251,3552.34,Xiaomi,Mi 11 Ultra,1,"Counterfeit
Penjualan Kartu Palsu"
2124,4886.39,Custom PC,Windows 11 Gaming Rig,1,"Fraud E-Commerce
Diskon Palsu"
3294,3295.5,Oppo,A78,1,"Fraud E-Commerce
Pesanan Palsu"
4231,4609.35,Laptop,Lenovo ThinkPad,0,Non-Fraud
2692,2078.19,Custom PC,Windows 11 Gaming Rig,1,"Counterfeit
Penjualan Kartu Palsu"
5208,841.48,Laptop,Dell XPS,1,"Counterfeit
Kartu Kloning"
1023,1153.39,Xiaomi,Mi 11 Ultra,1,"Fraud Onboarding 
Identitas Palsu"
5704,1947.59,Laptop,Acer Aspire,0,Non-Fraud
2231,3542.73,Samsung,Galaxy Tab S9,0,Non-Fraud
1830,3633.13,Oppo,A78,0,Non-Fraud
9735,2749.86,Samsung,Galaxy S23,0,Non-Fraud
7715,3446.4,Samsung,Galaxy S23,1,"Fraud E-Commerce
Pembayaran Ditunda"
4327,1231.17,Laptop,Dell XPS,1,"CNP (Card Not Present)
Phising Data"
1425,54.81,Huawei,Mate 40,0,Non-Fraud
8681,4240.76,Laptop,Acer Aspire,0,Non-Fraud
2662,4214.0,Laptop,Lenovo ThinkPad,1,"CNP (Card Not Present)
Fake Account"
3541,4346.5,Custom PC,Windows 11 Gaming Rig,1,"CNP (Card Not Present)
IP Asing "
4895,894.74,Samsung,Galaxy Note 20,1,"Fraud E-Commerce
Pesanan Palsu"
8548,550.6,Samsung,Galaxy S23,1,"Fraud E-Commerce
Pembayaran Ditunda"
7913,1197.69,Apple,iPad Pro 12.9,0,Non-Fraud
3349,1432.62,Custom PC,Windows 10 Office PC,0,Non-Fraud
9952,1649.81,Xiaomi,Redmi Note 12,0,Non-Fraud
3604,3999.22,Infinix,Hot 30,0,Non-Fraud
5527,3600.18,Vivo,Y36,1,"Fraud Onboarding 
Dokumen Curian"
2534,160.03,Xiaomi,Pad 6,0,Non-Fraud
5281,1252.04,Laptop,Dell XPS,1,"CNP (Card Not Present)
Bot Transaksi"
1626,4555.96,Oppo,Find X5 Pro,1,"CNP (Card Not Present)
Bot Transaksi"
9196,3253.42,Apple,iPad Pro 12.9,1,"Fraud E-Commerce
Ulasan Palsu"
7815,3117.02,Samsung,Galaxy A54,0,Non-Fraud
9704,1792.52,Samsung,Galaxy Z Fold 5,1,"Fraud E-Commerce
Diskon Palsu"
5575,606.78,Xiaomi,Mi 11 Ultra,0,Non-Fraud
1129,4029.78,Samsung,Galaxy A54,0,Non-Fraud
9112,3288.9,Samsung,Galaxy Z Fold 5,1,"CNP (Card Not Present)
Phising Data"
7012,3486.05,Custom PC,Windows 10 Office PC,0,Non-Fraud
7016,692.48,Xiaomi,Pad 6,0,Non-Fraud
9017,814.22,Samsung,Galaxy Tab A8,0,Non-Fraud
2312,392.98,Apple,iPhone SE,0,Non-Fraud
2364,2776.0,Xiaomi,Mi 11 Ultra,1,"CNP (Card Not Present)
Bot Transaksi"
9553,2659.07,Apple,iPad Air,0,Non-Fraud
9635,1214.43,Vivo,V27 Pro,1,"Fraud Onboarding 
Dokumen Curian"
1503,3109.5,Apple,iPhone 14 Pro Max,1,"Fraud Onboarding 
Data Duplikat"
1387,4760.61,Samsung,Galaxy Tab S9,0,Non-Fraud
7844,1400.35,Apple,MacBook Air M2,0,Non-Fraud
9931,1579.89,Xiaomi,Redmi 13C,1,"CNP (Card Not Present)
Phising Data"
1343,713.44,Xiaomi,Pad 6,0,Non-Fraud
7106,1821.59,Oppo,A78,1,"CNP (Card Not Present)
Phising Data"
2048,1703.02,Laptop,Lenovo ThinkPad,1,"Fraud E-Commerce
Ulasan Palsu"
6716,3718.42,Custom PC,Windows 11 Gaming Rig,1,"Fraud E-Commerce
Ulasan Palsu"
6767,2015.96,Samsung,Galaxy Tab S9,1,"CNP (Card Not Present)
Transaksi Berulang"
8661,3093.75,Apple,iPhone 13 Pro,0,Non-Fraud
7348,4978.51,Laptop,Asus ROG,0,Non-Fraud
4824,3078.31,Samsung,Galaxy Z Fold 5,1,"CNP (Card Not Present)
Fake Account"
9207,3231.19,Custom PC,Windows 10 Office PC,0,Non-Fraud
2538,427.9,Oppo,A78,1,"Fraud Onboarding 
Alamat Palsu"
6166,3630.79,Infinix,Hot 30,0,Non-Fraud
8267,2033.89,Samsung,Galaxy Note 20,0,Non-Fraud
5798,2128.39,Samsung,Galaxy Tab S9,0,Non-Fraud
2833,4843.83,Google,Pixel 6a,1,"CNP (Card Not Present)
Transaksi Berulang"
7023,2487.46,Laptop,Dell XPS,0,Non-Fraud
5152,3434.38,Laptop,Asus ROG,0,Non-Fraud
6750,1080.07,Xiaomi,Redmi 13C,1,"CNP (Card Not Present)
Bot Transaksi"
4595,3990.21,Custom PC,Windows 10 Office PC,0,Non-Fraud
8040,2467.12,Xiaomi,Redmi 13C,1,"Counterfeit
Kartu Kloning"
7957,4616.51,Laptop,HP Pavilion,0,Non-Fraud
1925,1196.07,Laptop,HP Pavilion,1,"Counterfeit
Cetak Kartu Palsu"
5963,1161.77,Xiaomi,Pad 6,0,Non-Fraud
6375,2101.61,Samsung,Galaxy Z Fold 5,1,"Counterfeit
Cetak Kartu Palsu"
9728,486.74,Infinix,Hot 30,0,Non-Fraud
4585,2745.98,Laptop,Dell XPS,1,"Fraud E-Commerce
Pembayaran Ditunda"
6888,1156.75,Xiaomi,Poco X5,1,"CNP (Card Not Present)
Fake Account"
2919,1766.67,Huawei,Mate 40,0,Non-Fraud
2340,229.37,Vivo,X90,0,Non-Fraud
6546,979.09,Laptop,Dell XPS,1,"Counterfeit
Cetak Kartu Palsu"
7132,1260.74,Apple,iPhone 13 Pro,0,Non-Fraud
4492,3153.78,Custom PC,Windows 10 Office PC,1,"Fraud Onboarding 
Bot Registerasi"
1355,756.34,Laptop,Asus ROG,1,"CNP (Card Not Present)
Phising Data"
8542,2059.53,Vivo,X90,1,"Fraud E-Commerce
Pembayaran Ditunda"
5439,2590.22,Apple,iPhone 12,1,"Counterfeit
Kartu Kloning"
6357,2286.89,Vivo,X90,0,Non-Fraud
4923,4281.21,Samsung,Galaxy Z Fold 5,1,"Counterfeit
Kartu Kloning"
5351,1247.53,Apple,iPhone SE,0,Non-Fraud
5925,315.44,Realme,C55,1,"Counterfeit
Penjualan Kartu Palsu"
6436,4931.15,Xiaomi,Mi 11 Ultra,1,"Counterfeit
Cetak Kartu Palsu"
6711,4625.68,Laptop,Acer Aspire,0,Non-Fraud
3336,2871.77,Huawei,Mate 40,1,"Fraud E-Commerce
Refund Fraud"
1841,2019.17,Apple,iPad Air,1,"Counterfeit
Kartu Kloning"
1574,3548.72,Realme,GT Neo 5,0,Non-Fraud
2357,711.61,Huawei,MatePad Pro,1,"Fraud Onboarding 
Dokumen Curian"
7539,1484.37,Apple,iPhone SE,0,Non-Fraud
3449,3864.99,Vivo,X90,0,Non-Fraud
3783,4357.47,Apple,iPhone 13 Pro,0,Non-Fraud
5609,4994.6,Realme,GT Neo 5,0,Non-Fraud
7287,2265.54,Xiaomi,Redmi 13C,1,"Fraud Onboarding 
Alamat Palsu"
3229,4173.99,Huawei,P50 Pro,1,"Fraud Onboarding 
Alamat Palsu"
2815,3400.37,Samsung,Galaxy A54,0,Non-Fraud
2785,1004.37,Samsung,Galaxy Z Fold 5,1,"CNP (Card Not Present)
Bot Transaksi"
2641,4423.72,Apple,iPhone 13 Pro,0,Non-Fraud
8819,2941.21,Apple,iPad Pro 12.9,1,"Counterfeit
Modifikasi Chip"
7980,4157.69,Samsung,Galaxy S23,1,"CNP (Card Not Present)
Fake Account"
2643,3157.71,Apple,iPad Pro 12.9,1,"Counterfeit
Skimming ATM"
5061,777.53,Apple,iPhone SE,0,Non-Fraud
1962,1304.43,Oppo,Reno 8,1,"Counterfeit
Skimming ATM"
9523,3876.83,Xiaomi,Redmi Note 12,1,"Fraud E-Commerce
Pembayaran Ditunda"
9778,2016.01,Samsung,Galaxy A54,1,"CNP (Card Not Present)
Phising Data"
3930,2426.54,Infinix,Zero Ultra,0,Non-Fraud
8450,4023.16,Apple,iPad Air,0,Non-Fraud
7090,462.02,Oppo,A78,1,"Counterfeit
Cetak Kartu Palsu"
6952,3769.79,Huawei,Mate 40,0,Non-Fraud
1636,3756.67,Laptop,Lenovo ThinkPad,0,Non-Fraud
1910,1321.12,Google,Pixel 6a,1,"Counterfeit
Penjualan Kartu Palsu"
3373,2846.2,Samsung,Galaxy Tab A8,1,"CNP (Card Not Present)
Bot Transaksi"
2437,2672.41,Laptop,HP Pavilion,0,Non-Fraud
4969,852.96,Huawei,MatePad Pro,0,Non-Fraud
5979,4478.53,Custom PC,Windows 11 Gaming Rig,1,"Fraud Onboarding 
Identitas Palsu"
4585,4507.82,Custom PC,Windows 10 Office PC,1,"Fraud E-Commerce
Pesanan Palsu"
8421,3274.92,Laptop,MSI Stealth,0,Non-Fraud
7961,3281.15,Huawei,P50 Pro,1,"Counterfeit
Cetak Kartu Palsu"
1969,3378.31,Samsung,Galaxy S23,1,"CNP (Card Not Present)
Fake Account"
8848,3325.51,Laptop,Dell XPS,0,Non-Fraud
7260,2596.13,Xiaomi,Redmi 13C,0,Non-Fraud
6516,1859.95,Apple,iPad Air,0,Non-Fraud
3827,4166.47,Huawei,P50 Pro,1,"CNP (Card Not Present)
Bot Transaksi"
7201,738.88,Apple,iPad Pro 12.9,1,"Fraud Onboarding 
Alamat Palsu"
9751,1182.93,Huawei,P50 Pro,1,"Fraud Onboarding 
Alamat Palsu"
7952,818.44,Realme,C55,1,"CNP (Card Not Present)
IP Asing "
6973,1537.81,Infinix,Hot 30,0,Non-Fraud
5346,4382.31,Custom PC,Windows 10 Office PC,0,Non-Fraud
8317,4892.71,Xiaomi,Redmi 13C,0,Non-Fraud
4466,379.26,Laptop,MSI Stealth,0,Non-Fraud
6883,1373.37,Oppo,Find X5 Pro,1,"CNP (Card Not Present)
Phising Data"
8605,875.83,Apple,iPhone 14 Pro Max,0,Non-Fraud
1943,478.19,Laptop,Dell XPS,0,Non-Fraud
1062,2781.22,Apple,MacBook Pro M3,0,Non-Fraud
7455,4713.55,Apple,iPad Pro 12.9,0,Non-Fraud
1915,1243.36,Samsung,Galaxy S23,0,Non-Fraud
2236,4771.1,Custom PC,Windows 11 Gaming Rig,0,Non-Fraud
7570,4264.73,Oppo,Reno 8,0,Non-Fraud
3631,332.24,Oppo,Reno 8,1,"Fraud E-Commerce
Ulasan Palsu"
9040,2929.15,Samsung,Galaxy Note 20,1,"CNP (Card Not Present)
Phising Data"
7960,4910.13,Apple,iPad Pro 12.9,0,Non-Fraud
5792,642.82,Laptop,MSI Stealth,0,Non-Fraud
1175,1445.03,Apple,MacBook Pro M3,1,"CNP (Card Not Present)
Bot Transaksi"
2939,562.97,Samsung,Galaxy A54,0,Non-Fraud
7658,289.62,Apple,iPhone 14 Pro Max,1,"Fraud Onboarding 
Alamat Palsu"
2163,2226.61,Oppo,Find X5 Pro,1,"Counterfeit
Kartu Kloning"
6459,4772.36,Infinix,Zero Ultra,0,Non-Fraud
8820,3834.96,Google,Pixel 7,1,"Fraud E-Commerce
Refund Fraud"
2776,1398.17,Infinix,Hot 30,1,"Fraud Onboarding 
Bot Registerasi"
9492,3223.81,Apple,MacBook Pro M3,0,Non-Fraud
2461,1318.31,Infinix,Zero Ultra,1,"Fraud E-Commerce
Ulasan Palsu"
8233,3085.93,Apple,iPhone 14 Pro Max,1,"CNP (Card Not Present)
Bot Transaksi"
3678,2546.42,Laptop,Acer Aspire,1,"CNP (Card Not Present)
Phising Data"
4947,2326.55,Xiaomi,Poco X5,0,Non-Fraud
2412,4423.1,Laptop,HP Pavilion,0,Non-Fraud
9978,1049.24,Xiaomi,Mi 11 Ultra,1,"Counterfeit
Penjualan Kartu Palsu"
4313,4535.49,Vivo,Y36,1,"CNP (Card Not Present)
Phising Data"
6432,2009.76,Xiaomi,Pad 6,1,"Fraud Onboarding 
Alamat Palsu"
8975,3600.14,Xiaomi,Mi 11 Ultra,1,"Fraud Onboarding 
Data Duplikat"
9979,951.19,Google,Pixel 6a,1,"Counterfeit
Penjualan Kartu Palsu"
2209,550.62,Apple,MacBook Air M2,0,Non-Fraud
3763,2903.37,Xiaomi,Redmi Note 12,1,"Fraud E-Commerce
Pesanan Palsu"
9585,3439.03,Apple,iPhone 13 Pro,1,"CNP (Card Not Present)
IP Asing "
6764,493.28,Laptop,MSI Stealth,1,"Counterfeit
Cetak Kartu Palsu"
9574,3618.25,Custom PC,Windows 11 Gaming Rig,0,Non-Fraud
1949,569.64,Laptop,MSI Stealth,0,Non-Fraud
4042,692.68,Laptop,Asus ROG,0,Non-Fraud
2134,4370.22,Xiaomi,Poco X5,0,Non-Fraud
6105,904.37,Huawei,Mate 40,1,"Fraud E-Commerce
Pembayaran Ditunda"
9129,1138.37,Laptop,Acer Aspire,0,Non-Fraud
3287,4623.45,Infinix,Zero Ultra,1,"Counterfeit
Penjualan Kartu Palsu"
1109,126.51,Oppo,Reno 8,1,"Counterfeit
Penjualan Kartu Palsu"
7427,716.94,Infinix,Hot 30,1,"Fraud Onboarding 
Bot Registerasi"
1368,3843.94,Infinix,Zero Ultra,0,Non-Fraud
2447,2320.67,Samsung,Galaxy Z Fold 5,1,"Counterfeit
Skimming ATM"
6537,2639.39,Laptop,Asus ROG,0,Non-Fraud
8831,646.98,Oppo,Find X5 Pro,0,Non-Fraud
9453,1362.31,Apple,MacBook Pro M3,0,Non-Fraud
9753,4993.86,Apple,iPhone 14 Pro Max,0,Non-Fraud
1984,1988.16,Vivo,X90,0,Non-Fraud
7791,3857.27,Apple,iPad Pro 12.9,1,"CNP (Card Not Present)
Fake Account"
8040,611.44,Laptop,HP Pavilion,1,"CNP (Card Not Present)
Fake Account"
5721,889.06,Xiaomi,Redmi Note 12,1,"Fraud Onboarding 
Alamat Palsu"
8839,1362.48,Apple,iPhone 14 Pro Max,0,Non-Fraud
9573,4875.64,Apple,iPad Air,1,"Counterfeit
Cetak Kartu Palsu"
4041,4830.91,Samsung,Galaxy Note 20,1,"CNP (Card Not Present)
Bot Transaksi"
7647,3527.01,Huawei,MatePad Pro,0,Non-Fraud
8224,1780.04,Samsung,Galaxy Tab S9,1,"Counterfeit
Penjualan Kartu Palsu"
7468,1422.44,Samsung,Galaxy Tab A8,0,Non-Fraud
1276,3886.35,Realme,GT Neo 5,0,Non-Fraud
9273,4232.13,Infinix,Hot 30,0,Non-Fraud
4511,424.61,Custom PC,Windows 11 Gaming Rig,0,Non-Fraud
8808,207.19,Apple,iPhone 14 Pro Max,1,"Fraud E-Commerce
Ulasan Palsu"
2766,3790.91,Apple,MacBook Pro M3,0,Non-Fraud
7488,3567.38,Laptop,Acer Aspire,1,"CNP (Card Not Present)
IP Asing "
3207,1046.53,Google,Pixel 7,0,Non-Fraud
4112,1707.94,Xiaomi,Redmi 13C,1,"Fraud Onboarding 
Data Duplikat"
9918,2182.32,Realme,GT Neo 5,0,Non-Fraud
7169,897.62,Apple,iPhone 14 Pro Max,0,Non-Fraud
7221,1101.94,Xiaomi,Poco X5,1,"Fraud Onboarding 
Identitas Palsu"
3798,4621.86,Huawei,MatePad Pro,0,Non-Fraud
1051,3209.2,Samsung,Galaxy Tab S9,0,Non-Fraud
7055,1501.8,Vivo,Y36,1,"Fraud Onboarding 
Dokumen Curian"
1631,4064.24,Apple,iPhone 13 Pro,1,"Counterfeit
Skimming ATM"
2741,2404.84,Huawei,P50 Pro,1,"Fraud Onboarding 
Identitas Palsu"
